date,order_id,product,channel,amount,is_repeat
2026-01-26,ord_4883,Speckled Bowl,referral,55.45,1
2026-01-26,ord_4884,Dinner Plate Set,instagram,146.14,0
2026-01-26,ord_4885,Sunset Mug,referral,37.97,0
2026-01-26,ord_4886,Serving Platter,instagram,113.15,1
2026-01-26,ord_4887,Planter,instagram,49.59,1
2026-01-26,ord_4888,Planter,referral,52.38,0
2026-01-26,ord_4889,Ridge Vase,referral,67.48,0
2026-01-26,ord_4890,Speckled Bowl,instagram,41.87,1
2026-01-26,ord_4891,Speckled Bowl,referral,49.7,0
2026-01-26,ord_4892,Ridge Vase,instagram,53.76,0
2026-01-26,ord_4893,Sunset Mug,unknown,50.91,0
2026-01-26,ord_4894,Butter Dish,referral,45.84,0
2026-01-26,ord_4895,Planter,direct,43.08,0
2026-01-26,ord_4896,Dinner Plate Set,instagram,149.92,0
2026-01-26,ord_4897,Espresso Cup Pair,direct,41.07,0
2026-01-26,ord_4898,Dinner Plate Set,referral,152.48,0
2026-01-26,ord_4899,Serving Platter,unknown,78.98,0
2026-01-26,ord_4900,Espresso Cup Pair,instagram,36.62,1
2026-01-26,ord_4901,Sunset Mug,instagram,45.58,1
2026-01-26,ord_4902,Ridge Vase,instagram,70.24,1
2026-01-26,ord_4903,Speckled Bowl,direct,42.25,1
2026-01-26,ord_4904,Dinner Plate Set,referral,144.03,1
2026-01-27,ord_4905,Speckled Bowl,instagram,38.66,1
2026-01-27,ord_4906,Sunset Mug,referral,48.75,0
2026-01-27,ord_4907,Planter,referral,52.98,1
2026-01-27,ord_4908,Sunset Mug,instagram,39.34,1
2026-01-27,ord_4909,Dinner Plate Set,instagram,150.4,0
2026-01-27,ord_4910,Speckled Bowl,referral,43.28,1
2026-01-27,ord_4911,Espresso Cup Pair,instagram,40.01,0
2026-01-27,ord_4912,Sunset Mug,instagram,41.52,0
2026-01-27,ord_4913,Ridge Vase,instagram,75.5,1
2026-01-27,ord_4914,Dinner Plate Set,instagram,120.29,1
2026-01-27,ord_4915,Espresso Cup Pair,direct,39.14,0
2026-01-27,ord_4916,Speckled Bowl,direct,37.78,0
2026-01-27,ord_4917,Butter Dish,unknown,40.32,0
2026-01-27,ord_4918,Sunset Mug,instagram,39.79,0
2026-01-27,ord_4919,Butter Dish,unknown,33.96,1
2026-01-27,ord_4920,Sunset Mug,direct,42.25,0
2026-01-27,ord_4921,Butter Dish,direct,31.46,1
2026-01-27,ord_4922,Espresso Cup Pair,unknown,49.09,0
2026-01-27,ord_4923,Espresso Cup Pair,direct,49.05,1
2026-01-27,ord_4924,Sunset Mug,direct,38.82,1
2026-01-27,ord_4925,Ridge Vase,direct,57.37,1
2026-01-27,ord_4926,Speckled Bowl,direct,39.78,0
2026-01-27,ord_4927,Speckled Bowl,instagram,46.35,0
2026-01-27,ord_4928,Dinner Plate Set,instagram,116.78,0
2026-01-27,ord_4929,Ridge Vase,direct,78.35,0
2026-01-27,ord_4930,Planter,instagram,62.2,0
2026-01-27,ord_4931,Planter,referral,51.14,1
2026-01-27,ord_4932,Ridge Vase,direct,54.63,1
2026-01-27,ord_4933,Sunset Mug,instagram,44.86,0
2026-01-27,ord_4934,Serving Platter,unknown,89.4,0
2026-01-27,ord_4935,Ridge Vase,unknown,63.72,0
2026-01-27,ord_4936,Planter,unknown,57.21,1
2026-01-27,ord_4937,Espresso Cup Pair,instagram,52.27,0
2026-01-27,ord_4938,Ridge Vase,instagram,62.13,0
2026-01-27,ord_4939,Speckled Bowl,instagram,53.69,0
2026-01-27,ord_4940,Dinner Plate Set,direct,138.9,0
2026-01-27,ord_4941,Ridge Vase,instagram,77.63,1
2026-01-27,ord_4942,Serving Platter,referral,82.61,0
2026-01-27,ord_4943,Serving Platter,instagram,76.42,1
2026-01-27,ord_4944,Ridge Vase,instagram,70.3,0
2026-01-27,ord_4945,Espresso Cup Pair,instagram,47.8,0
2026-01-27,ord_4946,Sunset Mug,instagram,33.65,0
2026-01-27,ord_4947,Butter Dish,direct,34.41,1
2026-01-27,ord_4948,Sunset Mug,unknown,40.94,1
2026-01-27,ord_4949,Speckled Bowl,direct,51.2,0
2026-01-27,ord_4950,Ridge Vase,instagram,75.19,1
2026-01-27,ord_4951,Butter Dish,instagram,44.17,0
2026-01-27,ord_4952,Speckled Bowl,instagram,52.98,0
2026-01-27,ord_4953,Serving Platter,referral,85.53,0
2026-01-27,ord_4954,Espresso Cup Pair,unknown,44.66,1
2026-01-27,ord_4955,Butter Dish,referral,34.51,0
2026-01-27,ord_4956,Espresso Cup Pair,instagram,50.84,1
2026-01-27,ord_4957,Sunset Mug,instagram,50.88,1
2026-01-27,ord_4958,Sunset Mug,instagram,51.17,0
2026-01-27,ord_4959,Dinner Plate Set,direct,104.78,0
2026-01-27,ord_4960,Dinner Plate Set,direct,142.93,0
2026-01-27,ord_4961,Speckled Bowl,instagram,42.08,0
2026-01-27,ord_4962,Espresso Cup Pair,direct,44.9,0
2026-01-27,ord_4963,Speckled Bowl,direct,52.53,1
2026-01-27,ord_4964,Espresso Cup Pair,direct,41.52,1
2026-01-27,ord_4965,Speckled Bowl,referral,52.7,1
2026-01-27,ord_4966,Dinner Plate Set,referral,123.18,0
2026-01-27,ord_4967,Speckled Bowl,instagram,47.53,0
2026-01-28,ord_4968,Speckled Bowl,unknown,58.86,0
2026-01-28,ord_4969,Espresso Cup Pair,referral,45.22,0
2026-01-28,ord_4970,Espresso Cup Pair,instagram,40.95,0
2026-01-28,ord_4971,Speckled Bowl,instagram,55.04,1
2026-01-28,ord_4972,Butter Dish,instagram,42.12,0
2026-01-28,ord_4973,Espresso Cup Pair,direct,54.16,0
2026-01-28,ord_4974,Espresso Cup Pair,instagram,36.29,1
2026-01-28,ord_4975,Sunset Mug,instagram,36.29,0
2026-01-28,ord_4976,Dinner Plate Set,referral,159.54,0
2026-01-28,ord_4977,Serving Platter,instagram,92.33,0
2026-01-28,ord_4978,Dinner Plate Set,direct,149.38,1
2026-01-28,ord_4979,Sunset Mug,direct,44.31,0
2026-01-28,ord_4980,Dinner Plate Set,direct,139.33,1
2026-01-28,ord_4981,Speckled Bowl,instagram,59.19,0
2026-01-28,ord_4982,Serving Platter,direct,112.92,0
2026-01-28,ord_4983,Serving Platter,direct,113.28,1
2026-01-28,ord_4984,Speckled Bowl,direct,42.88,1
2026-01-28,ord_4985,Sunset Mug,direct,43.1,0
2026-01-28,ord_4986,Espresso Cup Pair,referral,46.34,0
2026-01-28,ord_4987,Planter,instagram,52.21,0
2026-01-28,ord_4988,Butter Dish,referral,31.85,0
2026-01-28,ord_4989,Speckled Bowl,direct,44.32,0
2026-01-28,ord_4990,Planter,direct,56.26,1
2026-01-28,ord_4991,Butter Dish,instagram,42.28,0
2026-01-28,ord_4992,Sunset Mug,instagram,36.84,1
2026-01-28,ord_4993,Serving Platter,instagram,90.13,0
2026-01-28,ord_4994,Dinner Plate Set,instagram,153.27,0
2026-01-28,ord_4995,Espresso Cup Pair,instagram,53.65,0
2026-01-28,ord_4996,Sunset Mug,referral,49.78,0
2026-01-28,ord_4997,Speckled Bowl,unknown,38.15,0
2026-01-28,ord_4998,Dinner Plate Set,direct,138.91,0
2026-01-28,ord_4999,Speckled Bowl,direct,40.2,1
2026-01-28,ord_5000,Speckled Bowl,direct,49.94,1
2026-01-28,ord_5001,Butter Dish,instagram,44.23,0
2026-01-28,ord_5002,Sunset Mug,direct,43.98,1
2026-01-28,ord_5003,Ridge Vase,direct,74.47,0
2026-01-28,ord_5004,Speckled Bowl,unknown,45.59,0
2026-01-28,ord_5005,Speckled Bowl,instagram,50.6,0
2026-01-28,ord_5006,Butter Dish,instagram,34.36,1
2026-01-28,ord_5007,Ridge Vase,instagram,76.48,0
2026-01-28,ord_5008,Espresso Cup Pair,unknown,49.31,1
2026-01-28,ord_5009,Espresso Cup Pair,instagram,55.19,0
2026-01-28,ord_5010,Dinner Plate Set,referral,156.83,1
2026-01-28,ord_5011,Speckled Bowl,unknown,46.65,1
2026-01-28,ord_5012,Espresso Cup Pair,instagram,45.63,0
2026-01-28,ord_5013,Espresso Cup Pair,instagram,47.06,1
2026-01-28,ord_5014,Speckled Bowl,direct,39.26,0
2026-01-28,ord_5015,Serving Platter,direct,104.71,1
2026-01-28,ord_5016,Ridge Vase,direct,80.9,1
2026-01-28,ord_5017,Dinner Plate Set,direct,136.75,1
2026-01-28,ord_5018,Serving Platter,instagram,109.92,1
2026-01-28,ord_5019,Sunset Mug,instagram,36.57,0
2026-01-28,ord_5020,Ridge Vase,referral,77.53,1
2026-01-28,ord_5021,Butter Dish,unknown,36.87,1
2026-01-28,ord_5022,Planter,direct,44.53,0
2026-01-28,ord_5023,Ridge Vase,direct,78.42,0
2026-01-28,ord_5024,Planter,referral,64.73,0
2026-01-28,ord_5025,Planter,referral,61.96,0
2026-01-28,ord_5026,Planter,instagram,57.43,0
2026-01-28,ord_5027,Butter Dish,instagram,39.95,0
2026-01-28,ord_5028,Planter,instagram,60.89,0
2026-01-28,ord_5029,Serving Platter,instagram,110.08,0
2026-01-28,ord_5030,Serving Platter,unknown,80.58,0
2026-01-28,ord_5031,Ridge Vase,referral,80.25,1
2026-01-28,ord_5032,Serving Platter,direct,117.52,0
2026-01-29,ord_5033,Sunset Mug,instagram,43.74,1
2026-01-29,ord_5034,Espresso Cup Pair,direct,47.78,0
2026-01-29,ord_5035,Serving Platter,direct,76.78,1
2026-01-29,ord_5036,Planter,referral,50.61,0
2026-01-29,ord_5037,Espresso Cup Pair,unknown,49.94,0
2026-01-29,ord_5038,Serving Platter,direct,116.64,1
2026-01-29,ord_5039,Dinner Plate Set,unknown,130.61,1
2026-01-29,ord_5040,Butter Dish,unknown,39.62,0
2026-01-29,ord_5041,Planter,direct,61.61,1
2026-01-29,ord_5042,Sunset Mug,direct,41.4,0
2026-01-29,ord_5043,Ridge Vase,direct,62.58,0
2026-01-29,ord_5044,Sunset Mug,instagram,35.85,0
2026-01-29,ord_5045,Speckled Bowl,instagram,42.29,1
2026-01-29,ord_5046,Ridge Vase,instagram,58.74,0
2026-01-29,ord_5047,Serving Platter,instagram,99.29,0
2026-01-29,ord_5048,Sunset Mug,instagram,36.96,0
2026-01-29,ord_5049,Speckled Bowl,referral,58.85,1
2026-01-29,ord_5050,Dinner Plate Set,referral,153.65,1
2026-01-29,ord_5051,Butter Dish,direct,37.82,0
2026-01-29,ord_5052,Sunset Mug,instagram,41.02,0
2026-01-29,ord_5053,Butter Dish,referral,42.53,0
2026-01-29,ord_5054,Planter,direct,62.31,0
2026-01-29,ord_5055,Speckled Bowl,instagram,49.75,0
2026-01-29,ord_5056,Espresso Cup Pair,instagram,41.23,0
2026-01-29,ord_5057,Speckled Bowl,referral,57.57,1
2026-01-29,ord_5058,Sunset Mug,instagram,37.86,0
2026-01-29,ord_5059,Espresso Cup Pair,referral,50.7,0
2026-01-29,ord_5060,Ridge Vase,referral,70.64,1
2026-01-29,ord_5061,Butter Dish,direct,36.5,1
2026-01-29,ord_5062,Sunset Mug,direct,45.29,0
2026-01-29,ord_5063,Speckled Bowl,direct,57.75,0
2026-01-29,ord_5064,Sunset Mug,instagram,43.29,1
2026-01-29,ord_5065,Speckled Bowl,referral,50.04,1
2026-01-29,ord_5066,Butter Dish,instagram,38.85,0
2026-01-29,ord_5067,Sunset Mug,direct,36.93,0
2026-01-29,ord_5068,Espresso Cup Pair,instagram,36.91,0
2026-01-29,ord_5069,Butter Dish,referral,34.22,1
2026-01-29,ord_5070,Butter Dish,instagram,29.59,0
2026-01-29,ord_5071,Butter Dish,instagram,31.39,1
2026-01-29,ord_5072,Espresso Cup Pair,instagram,53.1,0
2026-01-29,ord_5073,Speckled Bowl,instagram,56.98,1
2026-01-29,ord_5074,Butter Dish,instagram,37.93,0
2026-01-29,ord_5075,Speckled Bowl,instagram,43.75,0
2026-01-29,ord_5076,Butter Dish,instagram,36.44,1
2026-01-29,ord_5077,Espresso Cup Pair,instagram,44.95,0
2026-01-29,ord_5078,Speckled Bowl,instagram,40.07,1
2026-01-29,ord_5079,Serving Platter,referral,107.74,0
2026-01-29,ord_5080,Butter Dish,direct,36.97,0
2026-01-29,ord_5081,Speckled Bowl,instagram,44.11,0
2026-01-29,ord_5082,Butter Dish,instagram,42.62,1
2026-01-29,ord_5083,Butter Dish,instagram,36.33,0
2026-01-29,ord_5084,Speckled Bowl,unknown,56.15,0
2026-01-29,ord_5085,Sunset Mug,instagram,44.89,0
2026-01-29,ord_5086,Speckled Bowl,direct,38.26,0
2026-01-29,ord_5087,Espresso Cup Pair,instagram,38.68,0
2026-01-29,ord_5088,Butter Dish,unknown,33.72,0
2026-01-29,ord_5089,Planter,referral,58.16,0
2026-01-29,ord_5090,Butter Dish,direct,29.37,1
2026-01-29,ord_5091,Speckled Bowl,instagram,57.87,0
2026-01-29,ord_5092,Planter,instagram,63.18,1
2026-01-29,ord_5093,Speckled Bowl,instagram,40.43,0
2026-01-29,ord_5094,Butter Dish,instagram,34.47,1
2026-01-29,ord_5095,Sunset Mug,referral,46.86,1
2026-01-29,ord_5096,Sunset Mug,unknown,38.72,1
2026-01-29,ord_5097,Planter,unknown,41.59,1
2026-01-29,ord_5098,Serving Platter,referral,98.05,1
2026-01-29,ord_5099,Planter,direct,50.12,0
2026-01-29,ord_5100,Sunset Mug,direct,37.59,0
2026-01-29,ord_5101,Sunset Mug,instagram,36.15,1
2026-01-29,ord_5102,Sunset Mug,direct,41.19,0
2026-01-29,ord_5103,Butter Dish,instagram,35.94,0
2026-01-29,ord_5104,Speckled Bowl,referral,53.91,1
2026-01-29,ord_5105,Sunset Mug,direct,42.57,0
2026-01-29,ord_5106,Speckled Bowl,instagram,41.56,0
2026-01-29,ord_5107,Speckled Bowl,direct,41.54,0
2026-01-29,ord_5108,Ridge Vase,referral,53.21,0
2026-01-29,ord_5109,Sunset Mug,direct,47.08,1
2026-01-29,ord_5110,Butter Dish,instagram,40.61,0
2026-01-29,ord_5111,Espresso Cup Pair,unknown,51.01,0
2026-01-29,ord_5112,Speckled Bowl,instagram,55.18,0
2026-01-29,ord_5113,Butter Dish,instagram,30.15,0
2026-01-29,ord_5114,Butter Dish,instagram,41.73,1
2026-01-29,ord_5115,Sunset Mug,direct,36.68,1
2026-01-29,ord_5116,Planter,instagram,46.88,0
2026-01-29,ord_5117,Speckled Bowl,direct,45.46,0
2026-01-29,ord_5118,Butter Dish,referral,37.73,0
2026-01-29,ord_5119,Ridge Vase,direct,75.19,0
2026-01-29,ord_5120,Espresso Cup Pair,unknown,52.24,0
2026-01-29,ord_5121,Espresso Cup Pair,referral,48.24,0
2026-01-29,ord_5122,Dinner Plate Set,direct,136.82,0
2026-01-30,ord_5123,Sunset Mug,unknown,49.78,0
2026-01-30,ord_5124,Espresso Cup Pair,instagram,47.03,0
2026-01-30,ord_5125,Serving Platter,direct,96.75,0
2026-01-30,ord_5126,Ridge Vase,referral,53.96,0
2026-01-30,ord_5127,Ridge Vase,instagram,69.72,0
2026-01-30,ord_5128,Butter Dish,instagram,41.94,1
2026-01-30,ord_5129,Speckled Bowl,instagram,56.56,0
2026-01-30,ord_5130,Planter,direct,44.72,0
2026-01-30,ord_5131,Speckled Bowl,instagram,57.49,0
2026-01-30,ord_5132,Butter Dish,instagram,37.58,1
2026-01-30,ord_5133,Espresso Cup Pair,instagram,49.83,0
2026-01-30,ord_5134,Speckled Bowl,referral,56.12,0
2026-01-30,ord_5135,Espresso Cup Pair,instagram,46.46,0
2026-01-30,ord_5136,Speckled Bowl,unknown,57.85,1
2026-01-30,ord_5137,Butter Dish,instagram,29.25,1
2026-01-30,ord_5138,Speckled Bowl,referral,58.45,0
2026-01-30,ord_5139,Ridge Vase,instagram,80.37,1
2026-01-30,ord_5140,Speckled Bowl,direct,47.56,0
2026-01-30,ord_5141,Espresso Cup Pair,referral,45.19,1
2026-01-30,ord_5142,Speckled Bowl,instagram,46.08,1
2026-01-30,ord_5143,Ridge Vase,direct,65.58,1
2026-01-30,ord_5144,Espresso Cup Pair,direct,47.01,0
2026-01-30,ord_5145,Speckled Bowl,referral,53.98,0
2026-01-30,ord_5146,Espresso Cup Pair,instagram,39.87,0
2026-01-30,ord_5147,Dinner Plate Set,direct,123.71,0
2026-01-30,ord_5148,Speckled Bowl,direct,59.21,0
2026-01-30,ord_5149,Butter Dish,instagram,37.82,0
2026-01-30,ord_5150,Sunset Mug,direct,50.91,1
2026-01-30,ord_5151,Espresso Cup Pair,direct,41.8,0
2026-01-30,ord_5152,Serving Platter,instagram,95.45,1
2026-01-30,ord_5153,Sunset Mug,referral,38.39,0
2026-01-30,ord_5154,Serving Platter,referral,91.6,0
2026-01-30,ord_5155,Sunset Mug,direct,38.25,1
2026-01-30,ord_5156,Serving Platter,instagram,107.93,0
2026-01-30,ord_5157,Butter Dish,instagram,33.87,1
2026-01-30,ord_5158,Speckled Bowl,instagram,56.74,0
2026-01-30,ord_5159,Butter Dish,unknown,41.65,0
2026-01-30,ord_5160,Ridge Vase,direct,59.68,1
2026-01-30,ord_5161,Dinner Plate Set,instagram,121.24,0
2026-01-30,ord_5162,Serving Platter,instagram,117.09,0
2026-01-30,ord_5163,Espresso Cup Pair,instagram,56.18,0
2026-01-30,ord_5164,Sunset Mug,instagram,46.55,0
2026-01-30,ord_5165,Dinner Plate Set,referral,141.56,0
2026-01-30,ord_5166,Ridge Vase,referral,62.36,0
2026-01-30,ord_5167,Dinner Plate Set,direct,154.21,1
2026-01-30,ord_5168,Espresso Cup Pair,referral,51.01,0
2026-01-30,ord_5169,Sunset Mug,instagram,37.11,0
2026-01-30,ord_5170,Sunset Mug,direct,35.93,1
2026-01-30,ord_5171,Espresso Cup Pair,instagram,53.91,0
2026-01-30,ord_5172,Speckled Bowl,referral,42.9,0
2026-01-30,ord_5173,Sunset Mug,direct,51.09,0
2026-01-30,ord_5174,Sunset Mug,unknown,32.66,1
2026-01-30,ord_5175,Dinner Plate Set,direct,120.94,0
2026-01-30,ord_5176,Butter Dish,instagram,40.03,0
2026-01-30,ord_5177,Dinner Plate Set,unknown,106.15,1
2026-01-30,ord_5178,Sunset Mug,unknown,35.91,0
2026-01-30,ord_5179,Serving Platter,direct,89.81,0
2026-01-30,ord_5180,Speckled Bowl,direct,43.84,0
2026-01-30,ord_5181,Ridge Vase,direct,66.81,0
2026-01-30,ord_5182,Ridge Vase,referral,62.57,0
2026-01-30,ord_5183,Sunset Mug,instagram,44.84,0
2026-01-30,ord_5184,Speckled Bowl,unknown,42.2,0
2026-01-30,ord_5185,Planter,direct,50.39,0
2026-01-30,ord_5186,Speckled Bowl,unknown,56.0,0
2026-01-30,ord_5187,Dinner Plate Set,direct,110.81,1
2026-01-30,ord_5188,Dinner Plate Set,instagram,128.14,0
2026-01-30,ord_5189,Speckled Bowl,referral,49.5,0
2026-01-30,ord_5190,Sunset Mug,instagram,41.58,0
2026-01-30,ord_5191,Ridge Vase,instagram,77.63,0
2026-01-30,ord_5192,Serving Platter,instagram,114.57,0
2026-01-31,ord_5193,Ridge Vase,direct,77.91,0
2026-01-31,ord_5194,Butter Dish,instagram,29.71,1
2026-01-31,ord_5195,Espresso Cup Pair,direct,41.34,0
2026-01-31,ord_5196,Butter Dish,direct,35.09,0
2026-01-31,ord_5197,Planter,direct,62.91,1
2026-01-31,ord_5198,Espresso Cup Pair,instagram,41.13,1
2026-01-31,ord_5199,Espresso Cup Pair,instagram,47.24,1
2026-01-31,ord_5200,Sunset Mug,unknown,42.23,0
2026-01-31,ord_5201,Speckled Bowl,direct,50.71,1
2026-01-31,ord_5202,Butter Dish,referral,30.02,1
2026-01-31,ord_5203,Serving Platter,instagram,114.2,1
2026-01-31,ord_5204,Espresso Cup Pair,instagram,53.95,0
2026-01-31,ord_5205,Dinner Plate Set,instagram,109.92,0
2026-01-31,ord_5206,Sunset Mug,direct,35.89,0
2026-01-31,ord_5207,Sunset Mug,instagram,35.52,0
2026-01-31,ord_5208,Serving Platter,instagram,89.13,0
2026-01-31,ord_5209,Espresso Cup Pair,direct,37.79,0
2026-01-31,ord_5210,Serving Platter,referral,111.56,0
2026-01-31,ord_5211,Ridge Vase,instagram,70.8,0
2026-01-31,ord_5212,Butter Dish,instagram,34.58,0
2026-01-31,ord_5213,Sunset Mug,instagram,38.23,0
2026-01-31,ord_5214,Dinner Plate Set,direct,138.07,0
2026-01-31,ord_5215,Planter,instagram,45.29,0
2026-01-31,ord_5216,Espresso Cup Pair,instagram,42.69,0
2026-01-31,ord_5217,Dinner Plate Set,instagram,152.17,1
2026-01-31,ord_5218,Speckled Bowl,direct,51.33,0
2026-01-31,ord_5219,Butter Dish,referral,38.3,0
2026-01-31,ord_5220,Ridge Vase,unknown,63.44,0
2026-01-31,ord_5221,Butter Dish,direct,32.88,1
2026-01-31,ord_5222,Ridge Vase,referral,58.42,1
2026-01-31,ord_5223,Butter Dish,direct,30.38,0
2026-01-31,ord_5224,Speckled Bowl,unknown,55.77,1
2026-01-31,ord_5225,Serving Platter,direct,105.45,0
2026-01-31,ord_5226,Ridge Vase,unknown,77.61,1
2026-01-31,ord_5227,Ridge Vase,instagram,78.89,0
2026-01-31,ord_5228,Dinner Plate Set,unknown,102.58,0
2026-01-31,ord_5229,Speckled Bowl,instagram,49.29,0
2026-01-31,ord_5230,Butter Dish,unknown,34.62,0
2026-01-31,ord_5231,Dinner Plate Set,referral,115.32,0
2026-01-31,ord_5232,Planter,instagram,51.14,0
2026-01-31,ord_5233,Sunset Mug,unknown,41.82,0
2026-01-31,ord_5234,Planter,direct,52.19,1
2026-01-31,ord_5235,Sunset Mug,direct,34.18,0
2026-01-31,ord_5236,Ridge Vase,referral,68.74,1
2026-01-31,ord_5237,Ridge Vase,unknown,63.38,1
2026-01-31,ord_5238,Sunset Mug,instagram,40.78,1
2026-01-31,ord_5239,Ridge Vase,unknown,58.18,1
2026-01-31,ord_5240,Sunset Mug,instagram,43.25,0
2026-01-31,ord_5241,Espresso Cup Pair,unknown,38.4,0
2026-01-31,ord_5242,Sunset Mug,instagram,41.19,0
2026-01-31,ord_5243,Dinner Plate Set,instagram,125.48,1
2026-01-31,ord_5244,Sunset Mug,direct,50.68,0
2026-01-31,ord_5245,Sunset Mug,direct,47.56,1
2026-01-31,ord_5246,Speckled Bowl,instagram,39.09,0
2026-01-31,ord_5247,Serving Platter,unknown,103.91,0
2026-01-31,ord_5248,Ridge Vase,direct,61.96,0
2026-01-31,ord_5249,Sunset Mug,instagram,33.07,1
2026-01-31,ord_5250,Planter,instagram,54.29,1
2026-01-31,ord_5251,Sunset Mug,instagram,39.97,1
2026-01-31,ord_5252,Butter Dish,direct,38.81,1
2026-01-31,ord_5253,Espresso Cup Pair,instagram,44.87,1
2026-01-31,ord_5254,Ridge Vase,instagram,80.87,1
2026-01-31,ord_5255,Speckled Bowl,direct,51.14,1
2026-01-31,ord_5256,Butter Dish,unknown,33.72,1
2026-01-31,ord_5257,Sunset Mug,direct,37.43,1
2026-01-31,ord_5258,Ridge Vase,instagram,72.77,0
2026-01-31,ord_5259,Planter,instagram,43.35,1
2026-01-31,ord_5260,Butter Dish,instagram,42.01,1
2026-01-31,ord_5261,Speckled Bowl,direct,41.91,1
2026-01-31,ord_5262,Ridge Vase,referral,58.49,0
2026-01-31,ord_5263,Speckled Bowl,instagram,42.55,0
2026-01-31,ord_5264,Dinner Plate Set,instagram,158.68,1
2026-01-31,ord_5265,Ridge Vase,referral,81.2,1
2026-02-01,ord_5266,Butter Dish,instagram,44.54,0
2026-02-01,ord_5267,Sunset Mug,instagram,46.52,0
2026-02-01,ord_5268,Butter Dish,referral,29.42,0
2026-02-01,ord_5269,Sunset Mug,direct,42.9,0
2026-02-01,ord_5270,Butter Dish,direct,32.32,1
2026-02-01,ord_5271,Sunset Mug,instagram,45.53,0
2026-02-01,ord_5272,Sunset Mug,unknown,43.36,0
2026-02-01,ord_5273,Ridge Vase,instagram,63.37,0
2026-02-01,ord_5274,Sunset Mug,instagram,33.63,1
2026-02-01,ord_5275,Sunset Mug,instagram,38.2,1
2026-02-01,ord_5276,Planter,unknown,49.92,0
2026-02-01,ord_5277,Sunset Mug,instagram,42.92,0
2026-02-01,ord_5278,Butter Dish,direct,33.55,0
2026-02-01,ord_5279,Planter,unknown,58.24,1
2026-02-01,ord_5280,Ridge Vase,instagram,78.09,1
2026-02-01,ord_5281,Dinner Plate Set,referral,141.33,1
2026-02-01,ord_5282,Planter,instagram,59.26,0
2026-02-01,ord_5283,Dinner Plate Set,referral,116.05,1
2026-02-01,ord_5284,Speckled Bowl,referral,38.74,0
2026-02-01,ord_5285,Ridge Vase,referral,57.89,1
2026-02-01,ord_5286,Sunset Mug,instagram,48.55,1
2026-02-01,ord_5287,Ridge Vase,instagram,75.24,1
2026-02-01,ord_5288,Sunset Mug,referral,41.4,1
2026-02-01,ord_5289,Serving Platter,direct,91.43,1
2026-02-01,ord_5290,Planter,instagram,41.71,1
2026-02-01,ord_5291,Butter Dish,referral,43.56,1
2026-02-01,ord_5292,Butter Dish,instagram,44.74,0
2026-02-01,ord_5293,Speckled Bowl,direct,48.7,0
2026-02-01,ord_5294,Butter Dish,instagram,33.45,0
2026-02-01,ord_5295,Speckled Bowl,referral,47.04,0
2026-02-01,ord_5296,Butter Dish,referral,35.38,0
2026-02-01,ord_5297,Sunset Mug,instagram,43.87,0
2026-02-01,ord_5298,Espresso Cup Pair,instagram,52.83,0
2026-02-01,ord_5299,Sunset Mug,referral,35.04,0
2026-02-01,ord_5300,Dinner Plate Set,instagram,113.56,0
2026-02-01,ord_5301,Speckled Bowl,direct,58.98,0
2026-02-01,ord_5302,Speckled Bowl,direct,42.74,0
2026-02-01,ord_5303,Ridge Vase,instagram,70.07,0
2026-02-01,ord_5304,Ridge Vase,unknown,74.64,1
2026-02-01,ord_5305,Speckled Bowl,instagram,46.57,0
2026-02-01,ord_5306,Sunset Mug,direct,47.73,1
2026-02-01,ord_5307,Sunset Mug,referral,50.75,0
2026-02-01,ord_5308,Speckled Bowl,referral,53.2,0
2026-02-01,ord_5309,Sunset Mug,instagram,34.15,0
2026-02-01,ord_5310,Espresso Cup Pair,unknown,49.7,0
2026-02-01,ord_5311,Sunset Mug,direct,37.74,1
2026-02-01,ord_5312,Speckled Bowl,referral,47.65,1
2026-02-01,ord_5313,Planter,direct,51.16,0
2026-02-01,ord_5314,Dinner Plate Set,unknown,103.16,1
2026-02-01,ord_5315,Planter,instagram,43.23,1
2026-02-01,ord_5316,Speckled Bowl,instagram,52.76,1
2026-02-01,ord_5317,Ridge Vase,instagram,80.18,0
2026-02-01,ord_5318,Speckled Bowl,direct,52.0,0
2026-02-01,ord_5319,Planter,direct,43.35,1
2026-02-01,ord_5320,Serving Platter,instagram,109.56,1
2026-02-01,ord_5321,Espresso Cup Pair,instagram,38.39,1
2026-02-01,ord_5322,Ridge Vase,referral,72.11,1
2026-02-01,ord_5323,Planter,instagram,46.52,0
2026-02-01,ord_5324,Sunset Mug,instagram,47.83,1
2026-02-01,ord_5325,Espresso Cup Pair,instagram,43.3,0
2026-02-01,ord_5326,Speckled Bowl,instagram,46.74,1
2026-02-01,ord_5327,Espresso Cup Pair,referral,56.4,1
2026-02-01,ord_5328,Butter Dish,instagram,30.8,0
2026-02-01,ord_5329,Serving Platter,direct,104.56,0
2026-02-01,ord_5330,Dinner Plate Set,instagram,136.29,0
2026-02-01,ord_5331,Espresso Cup Pair,instagram,41.13,0
2026-02-01,ord_5332,Dinner Plate Set,direct,153.87,0
2026-02-01,ord_5333,Sunset Mug,direct,43.23,0
2026-02-01,ord_5334,Planter,instagram,43.52,1
2026-02-01,ord_5335,Serving Platter,instagram,111.71,0
2026-02-01,ord_5336,Speckled Bowl,direct,49.64,0
